SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_High,v3,corr,Closed,ensemble_mean,0.801382185092784,0.8920523556240307,0.1154646211418087,36.169669,-120.201004,uncorr,0.8000422571577894,0.9018370850438988,0.1961042721608758,0.0013399279349946003,-0.009784729419868077,-0.08063965101906712
Almond_Med,v3,corr,Closed,ensemble_mean,0.8283169763872008,1.0721735388520146,0.4485760401874397,36.177669,-120.202644999999,uncorr,0.829303137903637,1.077226779502468,0.5282848709284809,-0.000986161516436157,-0.005053240650453317,-0.07970883074104118
JPL1_JV114,v3,corr,Closed,ensemble_mean,,0.0569348451708195,-0.0569348451708195,32.6562971111111,-114.656470916666,uncorr,,0.0554762832983608,0.0554762832983608,,0.0014585618724586996,-0.1124111284691803
LYS_NE,v3,corr,Closed,ensemble_mean,0.6693522582801282,1.0504205999316605,0.2237913652356601,35.188127,-102.095543,uncorr,0.6704719072438611,1.0618811592102175,0.2451020396014276,-0.0011196489637328444,-0.011460559278557048,-0.0213106743657675
LYS_NW,v3,corr,Closed,ensemble_mean,0.655588420527715,1.2355403243149237,0.2132566572177814,35.1881349999999,-102.097929,uncorr,0.6385768203726297,1.25588153288534,0.2297891278572197,0.017011600155085294,-0.020341208570416436,-0.0165324706394383
LYS_SE,v3,corr,Closed,ensemble_mean,0.7586605405356668,1.1432316186398903,0.1948616430098067,35.186095,-102.095559999999,uncorr,0.7507730316254234,1.1570447178845735,0.2099106533247097,0.007887508910243368,-0.013813099244683213,-0.015049010314902994
LYS_SW,v3,corr,Closed,ensemble_mean,0.7844200926645151,1.5427752002671122,0.7861404636788029,35.1861,-102.097938,uncorr,0.7756686202698182,1.5483459859885291,0.7904842916998764,0.008751472394696869,-0.005570785721416893,-0.004343828021073581
