SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
ALARC2_Smith6,v3,corr,Closed,SIMS,0.9999642669856064,10.720063099668316,10.720063099668316,32.6972696111111,-114.515439638888,uncorr,0.9993347127729696,7.132757007938963,-3.0171805174337436,0.0006295542126367737,3.587306091729353,13.73724361710206
Almond_High,v3,corr,Closed,SIMS,0.8998285639448728,16.922906572247285,3.1873910752540167,36.169669,-120.201004,uncorr,0.8965672248438068,18.74356472582939,7.525460996098699,0.003261339101065963,-1.8206581535821051,-4.338069920844683
Almond_Low,v3,corr,Closed,SIMS,0.8879529442218443,32.15064598948735,23.986370648932088,36.946608,-120.10237,uncorr,0.8847373647734459,23.937013046873357,7.210088215137843,0.0032155794483984534,8.213632942613994,16.776282433794243
Almond_Med,v3,corr,Closed,SIMS,0.907619482626554,21.08837318496413,9.252046139061852,36.177669,-120.202644999999,uncorr,0.9038362368453547,22.621198212431754,13.684448485808025,0.0037832457811992626,-1.5328250274676236,-4.432402346746173
ET_8,v3,corr,Closed,SIMS,0.9382010039761308,16.64605494316432,5.026492609255231,38.859,-119.764,uncorr,0.9323032487690744,17.526495489638233,-2.615923711814597,0.005897755207056377,-0.8804405464739133,7.642416321069828
LYS_NE,v3,corr,Closed,SIMS,0.8841986166003972,27.47718086241791,-25.328824860733256,35.188127,-102.095543,uncorr,0.8640115426144573,27.125532309101104,-23.8965155359446,0.020187073985939885,0.35164855331680656,-1.4323093247886547
LYS_NW,v3,corr,Closed,SIMS,0.9148827208130742,26.911488357583288,-21.142218078685467,35.1881349999999,-102.097929,uncorr,0.9127297376523968,25.866351787392045,-20.281921105926685,0.0021529831606773575,1.045136570191243,-0.8602969727587819
LYS_SE,v3,corr,Closed,SIMS,0.91547307720214,27.49963658886629,-25.74082332523391,35.186095,-102.095559999999,uncorr,0.8943357171836406,27.08422274569319,-24.265236412049248,0.021137360018499418,0.41541384317310204,-1.4755869131846637
LYS_SW,v3,corr,Closed,SIMS,0.95831126648863,25.26838882536408,-10.91086475094554,35.1861,-102.097938,uncorr,0.9579416386463592,25.399504308615793,-10.01215315575978,0.00036962784227079215,-0.13111548325171185,-0.8987115951857607
manilacotton,v3,corr,Closed,SIMS,0.911023118541498,14.479895303169126,11.26271317977674,35.8872,-90.1371,uncorr,0.8318729867065564,15.691153914583522,-10.034593728628774,0.07915013183494157,-1.2112586114143955,21.297306908405517
S2,v3,corr,Closed,SIMS,0.9537135358806654,10.492642626055082,-0.7451626218395941,43.41712,-118.61424,uncorr,0.9505415089881176,14.35368895618012,-9.605045004147922,0.003172026892547808,-3.8610463301250384,8.859882382308328
