SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_Low,v3,corr,Closed,EEMETRIC,0.7741063132620676,1.228823368499141,0.7999927616780732,36.946608,-120.10237,uncorr,0.7696496354210264,1.0987893339568386,0.2017636262126577,0.004456677841041201,0.13003403454230233,0.5982291354654155
BAR012,v3,corr,Closed,EEMETRIC,0.4750713893096145,1.0646440736686258,0.4313468385732726,38.751,-122.975,uncorr,0.4545419821515068,1.1966956727158864,-0.2182790400339449,0.020529407158107693,-0.1320515990472606,0.6496258786072175
B_11,v3,corr,Closed,EEMETRIC,0.8679227359597976,0.8717252125136874,0.6233033632759112,39.108,-119.146,uncorr,0.8635407795194852,0.8439347247455854,-0.1237997512041717,0.004381956440312473,0.027790487768102,0.7471031144800829
Ellendale,v3,corr,Closed,EEMETRIC,0.7065427971233824,1.0723718635869235,0.970198563019098,29.633321,-90.827662,uncorr,0.6866808044695512,0.8733078035478345,0.5319435121634397,0.019861992653831262,0.19906406003908894,0.4382550508556583
ET_8,v3,corr,Closed,EEMETRIC,0.7906176780409165,0.8767714602279634,-0.0595958266900677,38.859,-119.764,uncorr,0.7834767454907166,0.8920956963387975,-0.2918203661354525,0.007140932550199985,-0.01532423611083411,0.2322245394453848
LYS_NW,v3,corr,Closed,EEMETRIC,0.5605170575894061,1.6213054703205587,-0.8678381409384477,35.1881349999999,-102.097929,uncorr,0.5593288039488453,1.6175702630734887,-0.8125232643666994,0.0011882536405607436,0.0037352072470699937,-0.05531487657174827
manilacotton,v3,corr,Closed,EEMETRIC,0.3572521579171159,1.3524185711400278,0.6760122745379176,35.8872,-90.1371,uncorr,0.2743465883612077,1.3343751433305509,-0.0026845210336572,0.08290556955590822,0.018043427809476986,0.6786967955715748
RIP760,v3,corr,Closed,EEMETRIC,0.4597312796961025,1.1336790543498032,-0.2073460026539103,36.839,-120.21,uncorr,0.4530955060657456,1.284667744729752,-0.7906436551791334,0.006635773630356889,-0.1509886903799489,0.5832976525252231
S2,v3,corr,Closed,EEMETRIC,0.8833394957492781,0.637335069633691,0.0464990330309205,43.41712,-118.61424,uncorr,0.8802613069435425,0.7755395054982518,-0.368206699884205,0.0030781888057355156,-0.13820443586456077,0.4147057329151255
UA1_KN18,v3,corr,Closed,EEMETRIC,0.6930766658586089,0.7976772339506255,-0.7976772339506255,32.77623375,-114.588797555555,uncorr,0.6902101518484219,0.9163228623789864,-0.9163228623789864,0.0028665140101870046,-0.1186456284283609,0.1186456284283609
US-Bi1,v3,corr,Closed,EEMETRIC,0.7917672284434609,0.7409783852218101,0.1889322248044319,38.0991537999999,-121.49933,uncorr,0.7754420621026158,0.8902725481276396,-0.2603686294712689,0.016325166340845132,-0.14929416290582942,0.44930085427570077
