SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_High,v3,corr,Closed,ensemble_mean,0.801382185092784,0.8920523556240307,0.1154646211418087,36.169669,-120.201004,uncorr,0.8000422571577894,0.9018370850438988,0.1961042721608758,0.0013399279349946003,-0.009784729419868077,-0.08063965101906712
Almond_Med,v3,corr,Closed,ensemble_mean,0.8283169763872008,1.0721735388520146,0.4485760401874397,36.177669,-120.202644999999,uncorr,0.829303137903637,1.077226779502468,0.5282848709284809,-0.000986161516436157,-0.005053240650453317,-0.07970883074104118
BAR012,v3,corr,Closed,ensemble_mean,0.7595515419351354,0.573782893921085,-0.2158296909587304,38.751,-122.975,uncorr,0.7240511989397668,0.7802534698931926,-0.557443877251294,0.03550034299536864,-0.2064705759721076,0.34161418629256357
LYS_NE,v3,corr,Closed,ensemble_mean,0.6693522582801282,1.0504205999316605,0.2237913652356601,35.188127,-102.095543,uncorr,0.6704719072438611,1.0618811592102175,0.2451020396014276,-0.0011196489637328444,-0.011460559278557048,-0.0213106743657675
LYS_NW,v3,corr,Closed,ensemble_mean,0.655588420527715,1.2355403243149237,0.2132566572177814,35.1881349999999,-102.097929,uncorr,0.6385768203726297,1.25588153288534,0.2297891278572197,0.017011600155085294,-0.020341208570416436,-0.0165324706394383
LYS_SE,v3,corr,Closed,ensemble_mean,0.7586605405356668,1.1432316186398903,0.1948616430098067,35.186095,-102.095559999999,uncorr,0.7507730316254234,1.1570447178845735,0.2099106533247097,0.007887508910243368,-0.013813099244683213,-0.015049010314902994
LYS_SW,v3,corr,Closed,ensemble_mean,0.7844200926645151,1.5427752002671122,0.7861404636788029,35.1861,-102.097938,uncorr,0.7756686202698182,1.5483459859885291,0.7904842916998764,0.008751472394696869,-0.005570785721416893,-0.004343828021073581
SLM001,v3,corr,Closed,ensemble_mean,0.8559541356858633,0.5803789229382551,-0.1459180877263357,38.289,-121.118,uncorr,0.8540611287505556,0.6032614169506406,-0.2924370531232786,0.001893006935307695,-0.022882494012385513,0.14651896539694292
UA1_HartFarm,v3,corr,Closed,ensemble_mean,0.8791918672371911,0.539237068081554,0.0731187019285932,33.0774250555555,-112.112065138888,uncorr,0.881234976655633,0.5450728592919077,0.0477549008528745,-0.0020431094184418797,-0.0058357912103537135,0.025363801075718694
UA1_JV187,v3,corr,Closed,ensemble_mean,0.932438598856365,0.4312969361028708,0.0001745828127687,32.7065349444444,-114.708499,uncorr,0.924641736240837,0.4639298047655293,-0.0651083266951203,0.007796862615528033,-0.03263286866265852,0.06528290950788901
UA1_KN18,v3,corr,Closed,ensemble_mean,0.8324777104288242,0.2782925840700373,-0.1363739050144507,32.77623375,-114.588797555555,uncorr,0.8120098047485367,0.3293029451074506,-0.2126801670632835,0.020467905680287557,-0.0510103610374133,0.07630626204883278
UA2_KN20,v3,corr,Closed,ensemble_mean,0.4538534591959822,0.5337419067486493,0.3637414621527986,32.7794754166666,-114.581087027777,uncorr,0.4823931760059565,0.5722655110219231,0.2804167524422857,-0.028539716809974303,-0.03852360427327384,0.08332470971051292
UA3_KN15,v3,corr,Closed,ensemble_mean,0.7597075583176307,0.7184562834653914,0.2010578722123845,32.7801831111111,-114.588263638888,uncorr,0.7703671257586673,0.7281565542451315,0.1330250553388808,-0.010659567441036577,-0.009700270779740117,0.06803281687350371
US-AR1,v3,corr,Closed,ensemble_mean,0.6531926478228686,0.8364281157258583,-0.6866684436238403,36.4267,-99.42,uncorr,0.6544029727037275,0.8555630667169738,-0.7075973190383558,-0.0012103248808589262,-0.019134950991115507,0.02092887541451549
US-Bo1,v3,corr,Closed,ensemble_mean,0.7304958907085611,0.6921333962306397,0.2191057960082274,40.0062,-88.2904,uncorr,0.7416855729204177,0.7129070092748248,0.0518783074640944,-0.011189682211856566,-0.020773613044185013,0.167227488544133
US-ARM,v3,corr,Closed,ensemble_mean,0.7007329846818734,0.6656453410869847,0.0630837127519237,36.6058,-97.4888,uncorr,0.7037863527968906,0.6676981799016811,-0.0408943021507526,-0.0030533681150172187,-0.0020528388146964227,0.1039780149026763
US-KLS,v3,corr,Closed,ensemble_mean,0.4822555096132068,1.093273193283807,-0.0640453775095674,38.7745,-97.5684,uncorr,0.4730229559745969,1.1210289015348929,-0.2149856316467442,0.009232553638609864,-0.027755708251085975,0.1509402541371768
US-Tw2,v3,corr,Closed,ensemble_mean,0.5758984112197427,0.8343865167236842,0.4085581773912629,38.1047,-121.6433,uncorr,0.5322624952150473,0.8764180690702776,0.1677440266601991,0.04363591600469541,-0.04203155234659339,0.24081415073106377
US-Tw3,v3,corr,Closed,ensemble_mean,0.8316245487013579,0.6299978858929166,0.1342135799742695,38.1159,-121.6467,uncorr,0.8318142043440915,0.6311542596744283,0.0264149740891614,-0.00018965564273354385,-0.001156373781511677,0.10779860588510809
US-Twt,v3,corr,Closed,ensemble_mean,0.8795584359999519,0.7006747065584682,-0.0891892624173104,38.1087203999999,-121.6531,uncorr,0.8787464294689525,0.7329656615167688,-0.2319249305151235,0.0008120065309993318,-0.03229095495830059,0.1427356680978131
