SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_Low,v3,corr,Closed,SSEBOP,0.767027864432941,1.136510875801463,0.4985829242393519,36.946608,-120.10237,uncorr,0.7606862148759408,1.1776594694322216,-0.1446215285472735,0.0063416495570002285,-0.04114859363075851,0.6432044527866254
BAR012,v3,corr,Closed,SSEBOP,0.6218281307721224,0.9947795737303988,-0.7472963125258025,38.751,-122.975,uncorr,0.5800411256467419,1.8506546944623012,-1.768419089319044,0.04178700512538047,-0.8558751207319024,1.0211227767932414
Ellendale,v3,corr,Closed,SSEBOP,0.7581935228339098,1.2150456323388883,1.1869179304233672,29.633321,-90.827662,uncorr,0.7362306064440509,0.9709837665865,0.7887203785103323,0.021962916389858922,0.2440618657523883,0.39819755191303496
RIP760,v3,corr,Closed,SSEBOP,0.6233720699737021,1.3162651108529009,-1.1533528552556898,36.839,-120.21,uncorr,0.6183200998396955,1.90768835800094,-1.851306439018516,0.0050519701340066,-0.5914232471480392,0.6979535837628263
US-Bi1,v3,corr,Closed,SSEBOP,0.8407077759841118,0.8926694151600169,0.6641241844520489,38.0991537999999,-121.49933,uncorr,0.8343352744876148,0.8524055780414256,0.2698526698645087,0.0063725014964970406,0.04026383711859127,0.39427151458754023
US-Bkg,v3,corr,Closed,SSEBOP,0.5977920860047445,1.1580254532037169,0.8516284723026184,44.34529,-96.83617,uncorr,0.5719581050900123,1.0539780134137202,0.5497539132547358,0.025833980914732213,0.10404743978999664,0.30187455904788263
US-Bo1,v3,corr,Closed,SSEBOP,0.6951903961452766,0.8068112551748782,0.4840889111839337,40.0062,-88.2904,uncorr,0.6900015808211581,0.8627828333884562,0.2346893053386513,0.005188815324118412,-0.05597157821357801,0.24939960584528242
US-Br1,v3,corr,Closed,SSEBOP,0.698073702162653,1.2287509294926495,1.0202578035323009,41.9749,-93.6906,uncorr,0.6793681418286818,1.180537770660822,0.6693680828194258,0.018705560333971194,0.04821315883182753,0.35088972071287505
US-Br3,v3,corr,Closed,SSEBOP,0.6748787788606092,1.0736730242083194,0.851630637003082,41.97472,-93.69357,uncorr,0.6684127685648873,1.086053281222555,0.5037850879680064,0.0064660102957219134,-0.012380257014235507,0.3478455490350756
US-KLS,v3,corr,Closed,SSEBOP,0.4726654328291903,1.1531453768897144,-0.1327328285644619,38.7745,-97.5684,uncorr,0.4626633491433681,1.254523496173696,-0.4235218080860692,0.010002083685822227,-0.10137811928398155,0.2907889795216073
US-OF4,v3,corr,Closed,SSEBOP,0.3586603636835348,1.655212979055421,1.3958900483286616,35.734346,-90.037982,uncorr,0.3586602152100269,1.4234586334427013,0.5608507632387711,1.4847350793267822e-07,0.2317543456127198,0.8350392850898904
US-OF6,v3,corr,Closed,SSEBOP,0.9482310261063592,0.9233404340806156,0.9233404340806156,35.729972,-90.0403329999999,uncorr,0.9048776088372248,0.1913641829774732,0.1696165859553365,0.04335341726913444,0.7319762511031425,0.7537238481252791
US-Ro1,v3,corr,Closed,SSEBOP,0.6380821897751192,1.146721380964776,0.6025977144343818,44.7143,-93.0898,uncorr,0.5988875807820283,1.292322956500949,0.0307527377827053,0.03919460899309091,-0.14560157553617303,0.5718449766516766
US-Ro2,v3,corr,Closed,SSEBOP,0.6281081684218011,0.9912573105372204,0.5865592026110924,44.7288,-93.0888,uncorr,0.5727501212772397,0.8408534449059348,0.0205798899703141,0.055358047144561384,0.1504038656312856,0.5659793126407783
US-Ro3,v3,corr,Closed,SSEBOP,0.7785496802197901,0.774404798807416,0.5696389343871451,44.7217,-93.0893,uncorr,0.7477268200781455,0.8536170661829684,0.1064063662022405,0.030822860141644592,-0.07921226737555243,0.46323256818490455
US-Ro6,v3,corr,Closed,SSEBOP,0.7101022499425745,1.1747319992911536,0.7859360272357597,44.6946,-93.05776,uncorr,0.6648426090484282,1.0885599272223891,0.4725716309383231,0.04525964089414636,0.08617207206876443,0.3133643962974366
US-Tw2,v3,corr,Closed,SSEBOP,0.4015444534919638,1.469973284017864,0.8091215798505802,38.1047,-121.6433,uncorr,0.4006489107622369,1.6231939209127555,0.5667101270939435,0.000895542729726917,-0.1532206368948914,0.24241145275663667
US-Tw3,v3,corr,Closed,SSEBOP,0.7683455097574412,0.9407773648847836,0.3143686533005154,38.1159,-121.6467,uncorr,0.7557227870739764,1.0041873068268117,0.1092736823250931,0.01262272268346476,-0.06340994194202809,0.20509497097542229
