SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
UA1_JV187,v3,corr,Closed,EEMETRIC,0.8662004952287341,0.7840981570002331,-0.5044829311118868,32.7065349444444,-114.708499,uncorr,0.8686564780269027,0.9220486483630582,-0.6730523103290719,-0.00245598279816861,-0.1379504913628251,0.16856937921718507
UA1_KN18,v3,corr,Closed,EEMETRIC,0.6930766658586089,0.7976772339506255,-0.7976772339506255,32.77623375,-114.588797555555,uncorr,0.6902101518484219,0.9163228623789864,-0.9163228623789864,0.0028665140101870046,-0.1186456284283609,0.1186456284283609
UA2_JV330,v3,corr,Closed,EEMETRIC,0.8244632368148188,0.6127266126829708,-0.2147174824083667,32.7122326666666,-114.574187555555,uncorr,0.8257205353160716,0.6507395529098027,-0.3396366240033346,-0.0012572985012527793,-0.03801294022683188,0.12491914159496792
UA2_KN20,v3,corr,Closed,EEMETRIC,0.1782389866334871,1.0975460839633473,-0.2477278131634936,32.7794754166666,-114.581087027777,uncorr,0.1790267996007585,1.1969757806411088,-0.3926933129640505,-0.0007878129672714007,-0.09942969667776147,0.14496549980055692
UA3_KN15,v3,corr,Closed,EEMETRIC,0.5487845836149042,1.006382683245221,-0.5576539136823,32.7801831111111,-114.588263638888,uncorr,0.5724284745188233,1.0260053135783187,-0.7063619182366987,-0.02364389090391905,-0.019622630333097746,0.1487080045543987
US-A74,v3,corr,Closed,EEMETRIC,0.0614900842185564,1.201929840947616,-0.7744475613181223,36.808464,-97.548854,uncorr,0.0620508159787213,1.3261137452739868,-1.0802971756527533,-0.0005607317601648981,-0.12418390432637083,0.305849614334631
US-AR1,v3,corr,Closed,EEMETRIC,0.4167242757858659,1.1148291336483926,-0.7607469548157418,36.4267,-99.42,uncorr,0.4269905864377109,1.1424874540894825,-0.7984883702460227,-0.010266310651844968,-0.027658320441089845,0.03774141543028087
US-Bi1,v3,corr,Closed,EEMETRIC,0.7917672284434609,0.7409783852218101,0.1889322248044319,38.0991537999999,-121.49933,uncorr,0.7754420621026158,0.8902725481276396,-0.2603686294712689,0.016325166340845132,-0.14929416290582942,0.44930085427570077
US-Bi2,v3,corr,Closed,EEMETRIC,0.7608968579559795,0.8635876268586415,0.1070302439249988,38.109,-121.535,uncorr,0.76244836539566,1.0189558298210764,-0.2975259658243391,-0.0015515074396804662,-0.1553682029624348,0.4045562097493379
US-Bkg,v3,corr,Closed,EEMETRIC,0.5800722711494456,1.076186044073649,0.2767361494206193,44.34529,-96.83617,uncorr,0.5525794482183048,1.1923416165226135,-0.11490076277112,0.027492822931140748,-0.11615557244896446,0.3916369121917393
US-Bo1,v3,corr,Closed,EEMETRIC,0.6178951365601577,0.8559350106515132,0.1099581533457015,40.0062,-88.2904,uncorr,0.6153123313078624,0.9747338628622974,-0.1860387052193549,0.0025828052522952616,-0.11879885221078412,0.2959968585650564
US-Br1,v3,corr,Closed,EEMETRIC,0.7446039695572734,0.8762647687157367,0.3285361804387096,41.9749,-93.6906,uncorr,0.7117767198212629,0.9504033762720098,-0.1559433226667121,0.03282724973601048,-0.0741386075562731,0.48447950310542165
US-Br3,v3,corr,Closed,EEMETRIC,0.6834212307095141,0.8721114066880296,0.2028215697139015,41.97472,-93.69357,uncorr,0.6653430400812824,0.9979639122328984,-0.2698852130459361,0.018078190628231683,-0.12585250554486882,0.4727067827598376
US-Dk1,v3,corr,Closed,EEMETRIC,0.531110940266543,1.0519732052507065,0.3393571513554759,35.9712,-79.09338,uncorr,0.4960189173185672,1.1257678319830715,-0.1441370077302206,0.035092022947975865,-0.07379462673236503,0.4834941590856965
JPL1_Smith5,v3,corr,Closed,EEMETRIC,0.9844658368236016,0.4988332517284286,-0.4106247243178146,32.6974669444444,-114.519512111111,uncorr,0.985732166960994,0.884470279969095,-0.877801808917416,-0.001266330137392413,-0.3856370282406664,0.4671770845996014
US-ARM,v3,corr,Closed,EEMETRIC,0.4629835027944103,1.083601691163271,-0.5523521480614595,36.6058,-97.4888,uncorr,0.4649816776807997,1.2279668759304332,-0.8254573181627729,-0.00199817488638937,-0.1443651847671621,0.2731051701013134
US-IB1,v3,corr,Closed,EEMETRIC,0.6140054832413395,1.0461530887926644,0.3988809570909202,41.8593,-88.22273,uncorr,0.5930170480703355,1.1161521195556192,0.0766365731022341,0.020988435171004016,-0.06999903076295477,0.3222443839886861
US-KLS,v3,corr,Closed,EEMETRIC,0.4491592714239377,1.2596460853302798,-0.4701174354647611,38.7745,-97.5684,uncorr,0.4454633148714912,1.411540490477616,-0.7846032971186491,0.0036959565524464777,-0.15189440514733632,0.314485861653888
US-Mj1,v3,corr,Closed,EEMETRIC,0.4552487877580816,1.2375266702380854,-0.7229650203205564,46.99475,-109.61375,uncorr,0.4961631244967045,1.3017993874675904,-0.9203727265337028,-0.040914336738622936,-0.064272717229505,0.1974077062131464
US-Mj2,v3,corr,Closed,EEMETRIC,0.2553816335609355,0.894610854654283,-0.0198600058441043,46.9957,-109.6295,uncorr,0.2696624104421468,0.9320174403421692,-0.1181441658471713,-0.014280776881211266,-0.03740658568788613,0.098284160003067
US-Ne1,v3,corr,Closed,EEMETRIC,0.7275035838156269,1.1917718263217996,0.31404504281055,41.16506,-96.47664,uncorr,0.7221475159712025,1.265492230193929,-0.1073703025331011,0.005356067844424328,-0.07372040387212953,0.4214153453436511
US-Ne2,v3,corr,Closed,EEMETRIC,0.7334954387686102,1.140410758004352,0.3290318334978687,41.16487,-96.4701,uncorr,0.7300451852255107,1.220993063860308,-0.0625318720962609,0.0034502535430995795,-0.08058230585595583,0.39156370559412956
US-Ne3,v3,corr,Closed,EEMETRIC,0.7047701354827096,1.0437182096382724,0.1171623355086714,41.17967,-96.43965,uncorr,0.7032550918190605,1.1290441838559362,-0.2229434187121047,0.0015150436636490738,-0.08532597421766375,0.3401057542207761
US-Ro1,v3,corr,Closed,EEMETRIC,0.629479831071972,1.1343099710619635,0.4942090715687649,44.7143,-93.0898,uncorr,0.5926415077385746,1.3683846245756657,-0.1009155230549895,0.03683832333339743,-0.23407465351370216,0.5951245946237544
US-Ro2,v3,corr,Closed,EEMETRIC,0.7139540291678468,0.7702014716969694,0.3391615752344026,44.7288,-93.0888,uncorr,0.6697895109242921,0.8333926331815678,-0.2787985707467154,0.04416451824355472,-0.06319116148459836,0.6179601459811179
US-Ro3,v3,corr,Closed,EEMETRIC,0.7024936532645036,0.7632410004277881,0.2102947667478072,44.7217,-93.0893,uncorr,0.6868385145337166,0.9631007888429776,-0.3170977523410319,0.015655138730787055,-0.19985978841518948,0.5273925190888391
US-Ro6,v3,corr,Closed,EEMETRIC,0.6102109238860307,1.111560306745997,0.2481533250139218,44.6946,-93.05776,uncorr,0.5295628901619661,1.1661507280175838,-0.1902513348163764,0.0806480337240646,-0.054590421271586864,0.4384046598302982
US-Tw2,v3,corr,Closed,EEMETRIC,0.4096735512304474,1.0228385404875766,0.224079537198522,38.1047,-121.6433,uncorr,0.4084719825521446,1.131881168524776,-0.0596559126457431,0.001201568678302789,-0.10904262803719944,0.28373544984426513
US-Tw3,v3,corr,Closed,EEMETRIC,0.7303218227104489,0.8886951254837901,-0.1401982070104475,38.1159,-121.6467,uncorr,0.723164555482855,0.9908373515802978,-0.3620488359527063,0.007157267227593911,-0.1021422260965077,0.22185062894225882
US-Twt,v3,corr,Closed,EEMETRIC,0.8338005381763879,1.0798094883530465,-0.6642518285437992,38.1087203999999,-121.6531,uncorr,0.8453887907051383,1.3059427685411622,-1.0079508975354567,-0.011588252528750398,-0.22613328018811574,0.3436990689916576
