SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
BAR012,v3,corr,Closed,SSEBOP,0.804583861166565,24.163546942049884,-23.298744616411163,38.751,-122.975,uncorr,0.7431249395511036,55.76210691990192,-55.76210691990192,0.061458921615461404,-31.598559977852034,32.463362303490754
RIP760,v3,corr,Closed,SSEBOP,0.6669875941536682,41.484242435518254,-41.484242435518254,36.839,-120.21,uncorr,0.6650680779121343,66.11264774602472,-66.11264774602472,0.0019195162415338585,-24.628405310506466,24.628405310506466
SLM001,v3,corr,Closed,SSEBOP,0.8933214498750398,29.679451707068175,-29.679451707068175,38.289,-121.118,uncorr,0.8962666415123638,52.01932914282104,-52.01932914282104,-0.002945191637323985,-22.339877435752868,22.339877435752868
US-AR1,v3,corr,Closed,SSEBOP,0.6203453602533128,30.59513432467271,-28.047912752474716,36.4267,-99.42,uncorr,0.6250687452152275,31.592492755098924,-29.014499767372595,-0.004723384961914712,-0.997358430426214,0.966587014897879
US-Bo1,v3,corr,Closed,SSEBOP,0.9230698339928516,15.77788934236288,14.245711284674972,40.0062,-88.2904,uncorr,0.9072055449604208,18.14349309575865,6.988330844022098,0.015864289032430756,-2.365603753395771,7.257380440652874
US-Br1,v3,corr,Closed,SSEBOP,0.7957581604126076,27.527217450009537,22.958876878062934,41.9749,-93.6906,uncorr,0.7718850972052427,28.43847717828202,15.032393843325618,0.02387306320736493,-0.9112597282724835,7.926483034737316
US-Br3,v3,corr,Closed,SSEBOP,0.7899432926702423,26.88193192295993,23.215237532299284,41.97472,-93.69357,uncorr,0.7719848705427499,27.60034350633328,15.18949985770266,0.017958422127492435,-0.7184115833733529,8.025737674596623
US-Twt,v3,corr,Closed,SSEBOP,0.925690108543694,23.214409443802666,-13.978504560243332,38.1087203999999,-121.6531,uncorr,0.9305891184070156,30.446006666514375,-21.985645400322245,-0.004899009863321591,-7.231597222711709,8.007140840078913
US-KLS,v3,corr,Closed,SSEBOP,0.5940794997976115,23.554214293610805,-8.435274353555306,38.7745,-97.5684,uncorr,0.5805827557393488,26.74755493019984,-16.568415924591154,0.013496744058262733,-3.193340636589035,8.133141571035848
US-Tw2,v3,corr,Closed,SSEBOP,0.8583880043013027,42.77965534085268,36.4476950153576,38.1047,-121.6433,uncorr,0.8618394066014073,46.4181267794042,26.166741255667574,-0.0034514023001046557,-3.6384714385515196,10.280953759690028
US-Tw3,v3,corr,Closed,SSEBOP,0.8983260880336661,19.75336007813149,10.335891011834688,38.1159,-121.6467,uncorr,0.8829217497917666,21.3931881247799,5.3102477469687495,0.015404338241899462,-1.639828046648411,5.025643264865939
