SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_Low,v3,corr,Closed,SSEBOP,0.767027864432941,1.136510875801463,0.4985829242393519,36.946608,-120.10237,uncorr,0.7606862148759408,1.1776594694322216,-0.1446215285472735,0.0063416495570002285,-0.04114859363075851,0.6432044527866254
BAR012,v3,corr,Closed,SSEBOP,0.6218281307721224,0.9947795737303988,-0.7472963125258025,38.751,-122.975,uncorr,0.5800411256467419,1.8506546944623012,-1.768419089319044,0.04178700512538047,-0.8558751207319024,1.0211227767932414
B_11,v3,corr,Closed,SSEBOP,0.876661446238637,1.236716622096807,1.1848427165560675,39.108,-119.146,uncorr,0.8733589600543367,0.9712916142290228,0.5650831388252828,0.0033024861843002906,0.26542500786778433,0.6197595777307847
Ellendale,v3,corr,Closed,SSEBOP,0.7581935228339098,1.2150456323388883,1.1869179304233672,29.633321,-90.827662,uncorr,0.7362306064440509,0.9709837665865,0.7887203785103323,0.021962916389858922,0.2440618657523883,0.39819755191303496
ET_8,v3,corr,Closed,SSEBOP,0.7695871555502818,1.108111916777424,0.4217226404345712,38.859,-119.764,uncorr,0.7646543946257681,1.055851430396647,0.2240821260151511,0.004932760924513668,0.05226048638077696,0.1976405144194201
LYS_NE,v3,corr,Closed,SSEBOP,0.538424628247854,1.4410276447207282,-0.2452493591162263,35.188127,-102.095543,uncorr,0.5335715087271637,1.4500098675976645,-0.2050062790810815,0.00485311952069023,-0.008982222876936286,-0.04024308003514482
LYS_NW,v3,corr,Closed,SSEBOP,0.5025328768928907,1.604748066064697,-0.5236800667388459,35.1881349999999,-102.097929,uncorr,0.494776475255246,1.6196125868676703,-0.4783255574000047,0.007756401637644739,-0.01486452080297318,-0.04535450933884122
LYS_SE,v3,corr,Closed,SSEBOP,0.6297314705956444,1.401231826979423,-0.3436240123631109,35.186095,-102.095559999999,uncorr,0.6239004229457138,1.4107779201167945,-0.3025195329303696,0.0058310476499305874,-0.009546093137371425,-0.041104479432741314
LYS_SW,v3,corr,Closed,SSEBOP,0.6828887990760425,1.6013462084062178,0.0628569560261753,35.1861,-102.097938,uncorr,0.6777548990244805,1.6083642780169518,0.1044688737018218,0.0051339000515620015,-0.007018069610734035,-0.041611917675646495
manilacotton,v3,corr,Closed,SSEBOP,0.5387581135907499,1.169201791455312,0.8759230695745998,35.8872,-90.1371,uncorr,0.4727899738508806,1.0792692882571218,0.2565527332474088,0.06596813973986926,0.08993250319819013,0.619370336327191
RIP760,v3,corr,Closed,SSEBOP,0.6233720699737021,1.3162651108529009,-1.1533528552556898,36.839,-120.21,uncorr,0.6183200998396955,1.90768835800094,-1.851306439018516,0.0050519701340066,-0.5914232471480392,0.6979535837628263
UA1_JV187,v3,corr,Closed,SSEBOP,0.9490641192113968,0.5570674862116648,0.2843779857481869,32.7065349444444,-114.708499,uncorr,0.9402762432018076,0.5215608254854791,0.1323092965468392,0.00878787600958919,0.03550666072618569,0.1520686892013477
UA1_KN18,v3,corr,Closed,SSEBOP,0.5535948169189085,1.1440497043963809,0.1806971082155988,32.77623375,-114.588797555555,uncorr,0.5443038767978156,1.182725296025109,0.0919748054882215,0.009290940121092994,-0.03867559162872802,0.08872230272737731
US-A74,v3,corr,Closed,SSEBOP,0.6059335788026324,0.6286921292657446,0.3082322052001947,36.808464,-97.548854,uncorr,0.5965437777175118,0.6938846501404242,0.0986915213352355,0.009389801085120664,-0.06519252087467964,0.20954068386495917
US-Bi1,v3,corr,Closed,SSEBOP,0.8407077759841118,0.8926694151600169,0.6641241844520489,38.0991537999999,-121.49933,uncorr,0.8343352744876148,0.8524055780414256,0.2698526698645087,0.0063725014964970406,0.04026383711859127,0.39427151458754023
US-Bkg,v3,corr,Closed,SSEBOP,0.5977920860047445,1.1580254532037169,0.8516284723026184,44.34529,-96.83617,uncorr,0.5719581050900123,1.0539780134137202,0.5497539132547358,0.025833980914732213,0.10404743978999664,0.30187455904788263
US-Bo1,v3,corr,Closed,SSEBOP,0.6951903961452766,0.8068112551748782,0.4840889111839337,40.0062,-88.2904,uncorr,0.6900015808211581,0.8627828333884562,0.2346893053386513,0.005188815324118412,-0.05597157821357801,0.24939960584528242
US-Br1,v3,corr,Closed,SSEBOP,0.698073702162653,1.2287509294926495,1.0202578035323009,41.9749,-93.6906,uncorr,0.6793681418286818,1.180537770660822,0.6693680828194258,0.018705560333971194,0.04821315883182753,0.35088972071287505
US-Br3,v3,corr,Closed,SSEBOP,0.6748787788606092,1.0736730242083194,0.851630637003082,41.97472,-93.69357,uncorr,0.6684127685648873,1.086053281222555,0.5037850879680064,0.0064660102957219134,-0.012380257014235507,0.3478455490350756
US-CRT,v3,corr,Closed,SSEBOP,0.7006319995837847,1.4587538076171855,1.3450624714288086,41.628495,-83.347086,uncorr,0.6958783691496727,1.3828682293227004,1.1445823316479335,0.004753630434112033,0.07588557829448517,0.2004801397808751
US-IB1,v3,corr,Closed,SSEBOP,0.7436276843380478,1.0017576828965893,0.7495396349612898,41.8593,-88.22273,uncorr,0.7123515598530161,0.9729507805448864,0.4707564434637778,0.0312761244850317,0.028806902351702912,0.278783191497512
US-KLS,v3,corr,Closed,SSEBOP,0.4726654328291903,1.1531453768897144,-0.1327328285644619,38.7745,-97.5684,uncorr,0.4626633491433681,1.254523496173696,-0.4235218080860692,0.010002083685822227,-0.10137811928398155,0.2907889795216073
