SITE_ID,version,corr_uncorr_type_corr,flux_calc,openet_model,r2_corr,MAE_corr,MBE_corr,Latitude,Longitude,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_High,v3,corr,Closed,ensemble_mean,0.9126174476585336,17.224151009278085,2.338172181967044,36.169669,-120.201004,uncorr,0.9122812013571674,17.25082212135601,4.634850968648989,0.00033624630136619427,-0.026671112077924164,-2.296678786681945
Almond_Low,v3,corr,Closed,ensemble_mean,0.9382893385263144,28.946433589882727,24.631249004409376,36.946608,-120.10237,uncorr,0.9329338487924196,24.811312986940877,16.160187572124638,0.005355489733894769,4.13512060294185,8.471061432284738
Almond_Med,v3,corr,Closed,ensemble_mean,0.9196973015443454,20.760519762780326,8.480724539252588,36.177669,-120.202644999999,uncorr,0.9192201297443184,20.723375360369307,10.698188069112977,0.00047717180002693205,0.037144402411019684,-2.217463529860389
BAR012,v3,corr,Closed,ensemble_mean,0.9304523438562584,9.368371350213769,-6.0542902239527825,38.751,-122.975,uncorr,0.9095086068347388,15.251670005391308,-15.251670005391308,0.020943737021519637,-5.883298655177539,9.197379781438524
B_11,v3,corr,Closed,ensemble_mean,0.9374607120559848,23.483576671560023,22.527875941282787,39.108,-119.146,uncorr,0.9293353675535644,15.211388701873403,11.965646010991629,0.008125344502420417,8.27218796968662,10.562229930291158
Ellendale,v3,corr,Closed,ensemble_mean,0.8191496817049306,17.740259879474717,15.718336098611337,29.633321,-90.827662,uncorr,0.7977942243361138,18.512283227360435,12.352794561540538,0.021355457368816833,-0.7720233478857175,3.365541537070799
LYS_NE,v3,corr,Closed,ensemble_mean,0.8289848473796022,19.12331741825144,2.9695951946522587,35.188127,-102.095543,uncorr,0.8091754474568034,20.139875437682058,4.438981239772906,0.019809399922798843,-1.0165580194306187,-1.4693860451206469
LYS_NW,v3,corr,Closed,ensemble_mean,0.9014801094559944,21.983348901531,1.8254552149825751,35.1881349999999,-102.097929,uncorr,0.9010620087487974,22.103564417484293,2.2530305634369228,0.0004181007071970555,-0.12021551595329427,-0.42757534845434764
LYS_SE,v3,corr,Closed,ensemble_mean,0.8642486015463317,19.97640637974592,0.1532325950189597,35.186095,-102.095559999999,uncorr,0.8558411466105187,20.18769438735786,0.833131288375444,0.008407454935812964,-0.21128800761193745,-0.6798986933564843
manilacotton,v3,corr,Closed,ensemble_mean,0.7857533650806237,20.481219509923864,19.457662871559375,35.8872,-90.1371,uncorr,0.7731678081910262,13.393903841121029,8.059102594691634,0.012585556889597505,7.087315668802836,11.398560276867741
