SITE_ID,Latitude,Longitude,corr_uncorr_type_corr,r2_corr,MAE_corr,MBE_corr,corr_uncorr_type_uncorr,r2_uncorr,MAE_uncorr,MBE_uncorr,r2_diff,MAE_diff,MBE_diff
Almond_Med,36.177669,-120.202644999999,Corrected,0.9474032934295814,1.2214531733421847,-1.2154500030372903,Uncorrected,0.9479197469582668,1.0831651281118155,-1.0307896634083489,-0.0005164535286853456,0.1382880452303692,-0.18466033962894146
US-xSL,40.4619,-103.0293,Corrected,0.9694790565163458,0.3435620603710749,-0.2769454738282542,Uncorrected,0.9709392184952929,0.3287291927102967,-0.2632592910286142,-0.00146016197894705,0.014832867660778182,-0.013686182799640012
Almond_High,36.169669,-120.201004,Corrected,0.947694459420608,1.150905894805467,-1.13334435239409,Uncorrected,0.9484461459535244,1.0124671960718012,-0.9362260920170548,-0.0007516865329163513,0.13843869873366565,-0.19711826037703528
