SITE_ID,version,corr_uncorr_type,flux_calc,openet_model,r2,MAE,MBE,Latitude,Longitude
B_11,v3,corr,Closed,GEESEBAL,0.8527114086653778,24.94645773120681,19.332659790904653,39.108,-119.146
B_11,v3,corr,Closed,PTJPL,0.9214473310818699,35.464592910224525,32.431209092824375,39.108,-119.146
B_11,v3,corr,Closed,DISALEXI,0.8243922097972018,32.1029293163344,30.042656518653345,39.108,-119.146
B_11,v3,corr,Closed,ensemble_mean,0.9374607120559847,23.483576671560023,22.527875941282787,39.108,-119.146
Ellendale,v3,corr,Closed,EEMETRIC,0.7876656351424821,28.077078090923955,28.077078090923955,29.633321,-90.827662
Ellendale,v3,corr,Closed,SSEBOP,0.6792887258458311,31.088973029449534,29.614546060174433,29.633321,-90.827662
Ellendale,v3,corr,Closed,SIMS,0.7890558418638441,13.156209135205168,-2.4534792441176685,29.633321,-90.827662
Ellendale,v3,corr,Closed,GEESEBAL,0.7150932979239957,28.711606755608152,14.288200768694628,29.633321,-90.827662
Ellendale,v3,corr,Closed,PTJPL,0.8928301002954129,11.834290896533167,9.11581127478046,29.633321,-90.827662
Ellendale,v3,corr,Closed,DISALEXI,0.7976073731482373,21.037312434474558,16.31071838560685,29.633321,-90.827662
Ellendale,v3,corr,Closed,ensemble_mean,0.8191496817049306,17.740259879474717,15.718336098611337,29.633321,-90.827662
ET_8,v3,corr,Closed,EEMETRIC,0.904702928240422,13.66876691027664,-2.25362218295634,38.859,-119.764
ET_8,v3,corr,Closed,SSEBOP,0.9014188591027325,21.36167142689609,14.18916334450661,38.859,-119.764
ET_8,v3,corr,Closed,SIMS,0.9382010039761309,16.64605494316432,5.026492609255231,38.859,-119.764
ET_8,v3,corr,Closed,GEESEBAL,0.8858651817940729,31.416168222802668,29.059331900159037,38.859,-119.764
ET_8,v3,corr,Closed,PTJPL,0.9736076800915328,16.42249307419021,13.094641403210481,38.859,-119.764
ET_8,v3,corr,Closed,DISALEXI,0.8722517615012612,27.284920391876554,27.284920391876554,38.859,-119.764
ET_8,v3,corr,Closed,ensemble_mean,0.9585837622058405,16.07335927897105,11.905201560141597,38.859,-119.764
JPL1_Smith5,v3,corr,Closed,EEMETRIC,0.9872916164374635,8.04181988845285,-6.825911642237803,32.6974669444444,-114.519512111111
JPL1_Smith5,v3,corr,Closed,SSEBOP,0.9966216899769995,12.761079391155407,3.6505609870092592,32.6974669444444,-114.519512111111
JPL1_Smith5,v3,corr,Closed,SIMS,0.9847060189088166,10.103174485589463,3.195360410501929,32.6974669444444,-114.519512111111
JPL1_Smith5,v3,corr,Closed,GEESEBAL,0.9876457806997277,19.297156657866267,19.297156657866267,32.6974669444444,-114.519512111111
JPL1_Smith5,v3,corr,Closed,PTJPL,0.9742393341922511,16.34493203353019,16.34493203353019,32.6974669444444,-114.519512111111
JPL1_Smith5,v3,corr,Closed,DISALEXI,0.9891837784570652,13.732473069641978,13.732473069641978,32.6974669444444,-114.519512111111
JPL1_Smith5,v3,corr,Closed,ensemble_mean,0.9979534196656576,8.232428586051979,8.232428586051979,32.6974669444444,-114.519512111111
LYS_NE,v3,corr,Closed,EEMETRIC,0.7235455596098862,28.90353213645096,-20.97736005968385,35.188127,-102.095543
LYS_NE,v3,corr,Closed,SSEBOP,0.5909104514641395,29.78051458906584,-3.6330953752355177,35.188127,-102.095543
LYS_NE,v3,corr,Closed,SIMS,0.8841986166003972,27.47718086241791,-25.328824860733256,35.188127,-102.095543
LYS_NE,v3,corr,Closed,GEESEBAL,0.7201955279581934,38.564680292131676,35.38506524275022,35.188127,-102.095543
LYS_NE,v3,corr,Closed,PTJPL,0.63823716495838,29.018765347239455,8.228644895861999,35.188127,-102.095543
LYS_NE,v3,corr,Closed,DISALEXI,0.5322185602113002,34.98255647704372,29.301199916995937,35.188127,-102.095543
LYS_NE,v3,corr,Closed,ensemble_mean,0.8289848473796022,19.12331741825144,2.9695951946522587,35.188127,-102.095543
LYS_NW,v3,corr,Closed,EEMETRIC,0.7937659761895388,30.02738792499315,-20.694010271400614,35.1881349999999,-102.097929
LYS_NW,v3,corr,Closed,SSEBOP,0.6862714918386846,30.04152169345021,-11.108318789757885,35.1881349999999,-102.097929
LYS_NW,v3,corr,Closed,SIMS,0.9148827208130742,26.911488357583288,-21.142218078685467,35.1881349999999,-102.097929
LYS_NW,v3,corr,Closed,GEESEBAL,0.6703084291002214,46.51420362319148,37.47429621532119,35.1881349999999,-102.097929
LYS_NW,v3,corr,Closed,PTJPL,0.7352535267365349,28.964232474590723,9.696992485818948,35.1881349999999,-102.097929
LYS_NW,v3,corr,Closed,DISALEXI,0.6251863991447139,44.28561560984073,32.692406794337295,35.1881349999999,-102.097929
LYS_NW,v3,corr,Closed,ensemble_mean,0.9014801094559944,21.983348901531,1.8254552149825751,35.1881349999999,-102.097929
LYS_SE,v3,corr,Closed,EEMETRIC,0.671313564969753,33.61322919708305,-25.005301808093115,35.186095,-102.095559999999
LYS_SE,v3,corr,Closed,SSEBOP,0.6311970237588369,28.45538394781331,-5.124426534570148,35.186095,-102.095559999999
LYS_SE,v3,corr,Closed,SIMS,0.9154730772021399,27.49963658886629,-25.74082332523391,35.186095,-102.095559999999
LYS_SE,v3,corr,Closed,GEESEBAL,0.7087013793619926,38.53463760845867,31.723042466159242,35.186095,-102.095559999999
LYS_SE,v3,corr,Closed,PTJPL,0.6872780104368249,30.626794634877065,8.947987761564066,35.186095,-102.095559999999
LYS_SE,v3,corr,Closed,DISALEXI,0.5677734673516652,38.34669428403504,30.8119994318777,35.186095,-102.095559999999
LYS_SE,v3,corr,Closed,ensemble_mean,0.8642486015463317,19.97640637974592,0.15323259501895972,35.186095,-102.095559999999
LYS_SW,v3,corr,Closed,EEMETRIC,0.832991756111059,31.268600315380038,-9.716201583841443,35.1861,-102.097938
LYS_SW,v3,corr,Closed,SSEBOP,0.7685390882403796,33.71581626459906,0.10584566025305833,35.1861,-102.097938
LYS_SW,v3,corr,Closed,SIMS,0.9583112664886301,25.26838882536408,-10.910864750945539,35.1861,-102.097938
LYS_SW,v3,corr,Closed,GEESEBAL,0.784230058437286,59.83218134814505,49.08971850948024,35.1861,-102.097938
LYS_SW,v3,corr,Closed,PTJPL,0.823842200755493,42.62336530561394,23.254635394869563,35.1861,-102.097938
LYS_SW,v3,corr,Closed,DISALEXI,0.7851834273038776,50.07677160769593,39.21893985681183,35.1861,-102.097938
LYS_SW,v3,corr,Closed,ensemble_mean,0.9086224623604042,34.70648911754938,14.919977088269,35.1861,-102.097938
manilacotton,v3,corr,Closed,EEMETRIC,0.6361030308721018,33.081810639426664,29.985436917666664,35.8872,-90.1371
manilacotton,v3,corr,Closed,SSEBOP,0.7837873707867196,28.05056078058788,28.05056078058788,35.8872,-90.1371
manilacotton,v3,corr,Closed,SIMS,0.911023118541498,14.479895303169126,11.26271317977674,35.8872,-90.1371
manilacotton,v3,corr,Closed,GEESEBAL,0.7029634859221364,17.76672295852827,10.174915720801861,35.8872,-90.1371
manilacotton,v3,corr,Closed,PTJPL,0.684280968191067,22.17764781901199,21.402217053830075,35.8872,-90.1371
manilacotton,v3,corr,Closed,DISALEXI,0.9046984378733902,16.041921957176392,12.809791857880642,35.8872,-90.1371
manilacotton,v3,corr,Closed,ensemble_mean,0.7857533650806237,20.481219509923864,19.457662871559375,35.8872,-90.1371
RIP760,v3,corr,Closed,EEMETRIC,0.4489231881349432,23.898165690655773,-8.341516222478912,36.839,-120.21
RIP760,v3,corr,Closed,SSEBOP,0.6669875941536682,41.484242435518254,-41.484242435518254,36.839,-120.21
RIP760,v3,corr,Closed,SIMS,0.7680416550521239,20.55904417482546,17.51856937765633,36.839,-120.21
RIP760,v3,corr,Closed,GEESEBAL,0.39591747744360406,22.8400124657963,-5.542663193106165,36.839,-120.21
RIP760,v3,corr,Closed,PTJPL,0.6910986090580007,19.6907665757157,-15.43783861999456,36.839,-120.21
RIP760,v3,corr,Closed,DISALEXI,0.8233896991948804,14.98757549570442,-9.514598450218001,36.839,-120.21
RIP760,v3,corr,Closed,ensemble_mean,0.6894116021088643,20.32400615643696,-9.867522528296234,36.839,-120.21
S2,v3,corr,Closed,EEMETRIC,0.9281143254898586,12.836413924976643,0.35657876637238706,43.41712,-118.61424
S2,v3,corr,Closed,SSEBOP,0.9337943326451029,16.208416882636293,-3.3320623442342194,43.41712,-118.61424
S2,v3,corr,Closed,SIMS,0.9537135358806654,10.492642626055082,-0.7451626218395941,43.41712,-118.61424
S2,v3,corr,Closed,GEESEBAL,0.9250194768359687,15.763154292366993,-8.030137113923285,43.41712,-118.61424
S2,v3,corr,Closed,PTJPL,0.9140866579227508,16.21854396238763,9.228337436562127,43.41712,-118.61424
S2,v3,corr,Closed,DISALEXI,0.8758001845599256,14.527859912529973,2.6851271304568924,43.41712,-118.61424
S2,v3,corr,Closed,ensemble_mean,0.9536648457151091,9.774913731867146,0.24412931477456756,43.41712,-118.61424
SLM001,v3,corr,Closed,EEMETRIC,0.8007548530068792,20.409973331996017,10.84076284741103,38.289,-121.118
SLM001,v3,corr,Closed,SSEBOP,0.8933214498750398,29.679451707068175,-29.679451707068175,38.289,-121.118
SLM001,v3,corr,Closed,SIMS,0.910043652964203,14.930828927651316,9.513203928066028,38.289,-121.118
SLM001,v3,corr,Closed,GEESEBAL,0.7200503908992071,19.008972265307843,-1.5423314420158114,38.289,-121.118
SLM001,v3,corr,Closed,PTJPL,0.7308424243801206,23.720525401873303,-18.380214717974486,38.289,-121.118
SLM001,v3,corr,Closed,DISALEXI,0.8623518036894057,15.337706631222567,-6.226439384349664,38.289,-121.118
SLM001,v3,corr,Closed,ensemble_mean,0.8972413447972165,14.894989455918541,-4.188944182676265,38.289,-121.118
UA1_HartFarm,v3,corr,Closed,EEMETRIC,0.9984740013725787,27.748638518683762,-27.748638518683762,33.0774250555555,-112.112065138888
UA1_HartFarm,v3,corr,Closed,SSEBOP,0.9995268904468152,7.313500729626992,5.547485760624409,33.0774250555555,-112.112065138888
UA1_HartFarm,v3,corr,Closed,SIMS,0.9950525539512792,8.788757438214121,-7.004003669228237,33.0774250555555,-112.112065138888
UA1_HartFarm,v3,corr,Closed,GEESEBAL,0.9995022435008857,14.38388870745336,14.38388870745336,33.0774250555555,-112.112065138888
UA1_HartFarm,v3,corr,Closed,PTJPL,0.9916448945041647,16.20817300512402,-16.20817300512402,33.0774250555555,-112.112065138888
UA1_HartFarm,v3,corr,Closed,DISALEXI,0.9921812038591795,12.618553456640827,12.540625841768978,33.0774250555555,-112.112065138888
UA1_HartFarm,v3,corr,Closed,ensemble_mean,0.9996499797430884,3.0814691471981916,-3.0814691471981916,33.0774250555555,-112.112065138888
UA1_JV187,v3,corr,Closed,EEMETRIC,0.8773128486354632,22.01840582850943,-22.01840582850943,32.7065349444444,-114.708499
UA1_JV187,v3,corr,Closed,SSEBOP,0.9969476543968999,8.340149901474893,8.340149901474893,32.7065349444444,-114.708499
UA1_JV187,v3,corr,Closed,SIMS,0.9999877633751019,11.96173392898036,-11.96173392898036,32.7065349444444,-114.708499
UA1_JV187,v3,corr,Closed,GEESEBAL,0.9401088813824284,12.144484064612707,-3.870420480524075,32.7065349444444,-114.708499
UA1_JV187,v3,corr,Closed,PTJPL,0.9362464563974129,10.517116194387691,-1.922278146667433,32.7065349444444,-114.708499
UA1_JV187,v3,corr,Closed,DISALEXI,0.9761207496940612,25.238370728267142,25.238370728267142,32.7065349444444,-114.708499
UA1_JV187,v3,corr,Closed,ensemble_mean,0.9423954053230332,9.320529764944093,1.0795411451518504,32.7065349444444,-114.708499
UA1_KN18,v3,corr,Closed,EEMETRIC,1.0,7.725310333231349,-1.1115957707949065,32.77623375,-114.588797555555
UA1_KN18,v3,corr,Closed,SSEBOP,1.0,24.153527164042465,22.45922655284992,32.77623375,-114.588797555555
UA1_KN18,v3,corr,Closed,SIMS,1.0,8.60295303215171,8.60295303215171,32.77623375,-114.588797555555
UA1_KN18,v3,corr,Closed,GEESEBAL,1.0,32.88856437012913,32.88856437012913,32.77623375,-114.588797555555
UA1_KN18,v3,corr,Closed,PTJPL,1.0,6.276075006143522,4.051868077391525,32.77623375,-114.588797555555
UA1_KN18,v3,corr,Closed,DISALEXI,1.0,36.592143519780805,36.592143519780805,32.77623375,-114.588797555555
UA1_KN18,v3,corr,Closed,ensemble_mean,1.0,15.166902641140958,15.166902641140958,32.77623375,-114.588797555555
UA2_JV330,v3,corr,Closed,EEMETRIC,,29.731923855764855,-29.731923855764855,32.7122326666666,-114.574187555555
UA2_JV330,v3,corr,Closed,SSEBOP,,10.835247844551397,-10.835247844551397,32.7122326666666,-114.574187555555
UA2_JV330,v3,corr,Closed,SIMS,,0.37301316293345366,-0.37301316293345366,32.7122326666666,-114.574187555555
UA2_JV330,v3,corr,Closed,GEESEBAL,,0.6857884933299374,-0.6857884933299374,32.7122326666666,-114.574187555555
UA2_JV330,v3,corr,Closed,PTJPL,,0.05887619857623605,-0.05887619857623605,32.7122326666666,-114.574187555555
UA2_JV330,v3,corr,Closed,DISALEXI,,7.2873103195213815,-7.2873103195213815,32.7122326666666,-114.574187555555
UA2_JV330,v3,corr,Closed,ensemble_mean,,3.848047203782471,-3.848047203782471,32.7122326666666,-114.574187555555
UA2_KN20,v3,corr,Closed,EEMETRIC,,10.527389172101906,-10.527389172101906,32.7794754166666,-114.581087027777
UA2_KN20,v3,corr,Closed,SSEBOP,,13.371297356810501,13.371297356810501,32.7794754166666,-114.581087027777
UA2_KN20,v3,corr,Closed,SIMS,,28.498639980549072,28.498639980549072,32.7794754166666,-114.581087027777
UA2_KN20,v3,corr,Closed,GEESEBAL,,3.1792392441826394,-3.1792392441826394,32.7794754166666,-114.581087027777
UA2_KN20,v3,corr,Closed,PTJPL,,12.169791670441754,12.169791670441754,32.7794754166666,-114.581087027777
UA2_KN20,v3,corr,Closed,DISALEXI,,15.8407831809335,15.8407831809335,32.7794754166666,-114.581087027777
UA2_KN20,v3,corr,Closed,ensemble_mean,,9.362313962075064,9.362313962075064,32.7794754166666,-114.581087027777
UA3_JV108,v3,corr,Closed,EEMETRIC,0.7963612482193899,18.780148563846932,3.826310197589796,32.7207299166666,-114.705979805555
UA3_JV108,v3,corr,Closed,SSEBOP,0.8471076716229752,23.33646929841879,15.45881073143561,32.7207299166666,-114.705979805555
UA3_JV108,v3,corr,Closed,SIMS,0.7890139613328523,25.794936093208452,25.56381820527717,32.7207299166666,-114.705979805555
UA3_JV108,v3,corr,Closed,GEESEBAL,0.7793834158751385,18.581808809590665,18.581808809590665,32.7207299166666,-114.705979805555
UA3_JV108,v3,corr,Closed,PTJPL,0.5810131377106793,30.47413210662245,30.47413210662245,32.7207299166666,-114.705979805555
UA3_JV108,v3,corr,Closed,DISALEXI,0.9710535248307588,42.30282098127546,42.30282098127546,32.7207299166666,-114.705979805555
UA3_JV108,v3,corr,Closed,ensemble_mean,0.69254088395037,23.429499926396108,23.429499926396108,32.7207299166666,-114.705979805555
US-AR1,v3,corr,Closed,EEMETRIC,0.5276748774813443,23.116237571673754,-20.011609199886564,36.4267,-99.42
US-AR1,v3,corr,Closed,SSEBOP,0.6203453602533128,30.59513432467271,-28.047912752474716,36.4267,-99.42
US-AR1,v3,corr,Closed,SIMS,0.7779243463342835,34.59143388985722,-33.66292821184833,36.4267,-99.42
US-AR1,v3,corr,Closed,GEESEBAL,0.3602182397070999,18.719449625907217,-7.705342582317136,36.4267,-99.42
US-AR1,v3,corr,Closed,PTJPL,0.8116533050216145,17.407042097770717,-16.250601212537045,36.4267,-99.42
US-AR1,v3,corr,Closed,DISALEXI,0.7767597673819104,27.702379745421204,-27.700456258786595,36.4267,-99.42
US-AR1,v3,corr,Closed,ensemble_mean,0.7355554284462539,22.163535584210248,-21.57278870243474,36.4267,-99.42
US-ARM,v3,corr,Closed,EEMETRIC,0.659501656996498,22.71972172674179,-17.54612988611684,36.6058,-97.4888
US-ARM,v3,corr,Closed,SSEBOP,0.7766022669804756,13.366493053414697,7.256119840758328,36.6058,-97.4888
US-ARM,v3,corr,Closed,SIMS,0.8123097674461833,22.62490389665137,-20.492615069036564,36.6058,-97.4888
US-ARM,v3,corr,Closed,GEESEBAL,0.7431509785979923,15.141834159761565,-2.482293144110928,36.6058,-97.4888
US-ARM,v3,corr,Closed,PTJPL,0.7961036923267131,11.794792332894787,1.4686867952693716,36.6058,-97.4888
US-ARM,v3,corr,Closed,DISALEXI,0.7906468540906301,13.90412033332498,-3.207653865567992,36.6058,-97.4888
US-ARM,v3,corr,Closed,ensemble_mean,0.830817843627497,11.826200182452416,-4.234487891814198,36.6058,-97.4888
US-Bi1,v3,corr,Closed,EEMETRIC,0.8893396400215646,14.416627114003012,7.366413740830636,38.0991537999999,-121.49933
US-Bi1,v3,corr,Closed,SSEBOP,0.907814268254591,20.963983920742272,18.290438862277707,38.0991537999999,-121.49933
US-Bi1,v3,corr,Closed,SIMS,0.9096736819600791,11.854500373175574,-0.5290431545868909,38.0991537999999,-121.49933
US-Bi1,v3,corr,Closed,GEESEBAL,0.8567300128058838,28.823782586639584,27.98870809558475,38.0991537999999,-121.49933
US-Bi1,v3,corr,Closed,PTJPL,0.8987012446268362,11.884344956244746,2.5022312901627948,38.0991537999999,-121.49933
US-Bi1,v3,corr,Closed,DISALEXI,0.8595541661619807,27.17836636063445,23.244333367295503,38.0991537999999,-121.49933
US-Bi1,v3,corr,Closed,ensemble_mean,0.9274144731881031,15.53899988333871,12.999000858386088,38.0991537999999,-121.49933
US-Bkg,v3,corr,Closed,EEMETRIC,0.8872715673640512,15.801217931858988,3.677071416601723,44.34529,-96.83617
US-Bkg,v3,corr,Closed,SSEBOP,0.8509929552841962,18.95682981091201,12.52216658541421,44.34529,-96.83617
US-Bkg,v3,corr,Closed,SIMS,0.9538435969781184,9.455787879305554,-0.39413644684620874,44.34529,-96.83617
US-Bkg,v3,corr,Closed,GEESEBAL,0.8335212587775883,15.145910213451794,3.170425672409305,44.34529,-96.83617
US-Bkg,v3,corr,Closed,PTJPL,0.9579006577685674,6.364244914968759,0.04948483645530851,44.34529,-96.83617
US-Bkg,v3,corr,Closed,DISALEXI,0.8755475046977552,14.543988877286212,1.5883830382529638,44.34529,-96.83617
US-Bkg,v3,corr,Closed,ensemble_mean,0.9407616447173229,10.223826952527444,2.7775453930913874,44.34529,-96.83617
US-Bo1,v3,corr,Closed,EEMETRIC,0.8973346408863663,11.756665082392193,7.208216294260324,40.0062,-88.2904
US-Bo1,v3,corr,Closed,SSEBOP,0.9230698339928515,15.777889342362881,14.245711284674972,40.0062,-88.2904
US-Bo1,v3,corr,Closed,SIMS,0.9016494514110764,13.733679829094429,-9.302995797753386,40.0062,-88.2904
US-Bo1,v3,corr,Closed,GEESEBAL,0.7853557637434692,19.493882616647944,12.085906587229424,40.0062,-88.2904
US-Bo1,v3,corr,Closed,PTJPL,0.84865481811692,13.376577349876719,0.6153687515424143,40.0062,-88.2904
US-Bo1,v3,corr,Closed,DISALEXI,0.8863505346658311,15.818363475887088,0.7601076580429141,40.0062,-88.2904
US-Bo1,v3,corr,Closed,ensemble_mean,0.9222337586584242,10.607852550349708,5.551790474621824,40.0062,-88.2904
US-Br1,v3,corr,Closed,EEMETRIC,0.8188108735734129,18.243875323531217,7.771728043916216,41.9749,-93.6906
US-Br1,v3,corr,Closed,SSEBOP,0.7957581604126076,27.527217450009537,22.958876878062938,41.9749,-93.6906
US-Br1,v3,corr,Closed,SIMS,0.8989446547477462,12.736674592067939,-1.4730666883188765,41.9749,-93.6906
US-Br1,v3,corr,Closed,GEESEBAL,0.8326776283153824,17.672721661697548,6.822338403303822,41.9749,-93.6906
US-Br1,v3,corr,Closed,PTJPL,0.9080445307844769,13.297565579812257,8.087031489101792,41.9749,-93.6906
US-Br1,v3,corr,Closed,DISALEXI,0.8608605754449544,19.02277226428225,12.635877649988771,41.9749,-93.6906
US-Br1,v3,corr,Closed,ensemble_mean,0.8908236876844461,14.912900944434478,10.268480255424544,41.9749,-93.6906
US-Br3,v3,corr,Closed,EEMETRIC,0.85759047702581,16.664450505818014,9.271134105803332,41.97472,-93.69357
US-Br3,v3,corr,Closed,SSEBOP,0.7899432926702423,26.88193192295993,23.215237532299284,41.97472,-93.69357
US-Br3,v3,corr,Closed,SIMS,0.8832293490846087,13.367022781602184,-0.9216073365020508,41.97472,-93.69357
US-Br3,v3,corr,Closed,GEESEBAL,0.8559012231605523,16.036924938784306,7.304751527256854,41.97472,-93.69357
US-Br3,v3,corr,Closed,PTJPL,0.8872160288049901,13.019059619209525,7.315408412957991,41.97472,-93.69357
US-Br3,v3,corr,Closed,DISALEXI,0.8249528933857385,19.992509836005198,12.209505432251145,41.97472,-93.69357
US-Br3,v3,corr,Closed,ensemble_mean,0.8901143612632362,14.428235797942316,10.389389653389465,41.97472,-93.69357
US-Dk1,v3,corr,Closed,EEMETRIC,0.6725418828765931,23.719406058318526,-6.494927396968171,35.9712,-79.09338
US-Dk1,v3,corr,Closed,SSEBOP,0.7313280695169968,19.832269753078393,9.311205041154365,35.9712,-79.09338
US-Dk1,v3,corr,Closed,SIMS,0.6445657987177351,26.953902677136675,-26.669846235817946,35.9712,-79.09338
US-Dk1,v3,corr,Closed,GEESEBAL,0.8566490726213383,21.147570448082977,-12.905167831034587,35.9712,-79.09338
US-Dk1,v3,corr,Closed,PTJPL,0.708578065300155,25.41402470692932,-17.539984351721756,35.9712,-79.09338
US-Dk1,v3,corr,Closed,DISALEXI,0.7812858582443877,19.13699086999112,10.489572583351276,35.9712,-79.09338
US-Dk1,v3,corr,Closed,ensemble_mean,0.7951410946967633,18.73820526442669,-5.584930821550925,35.9712,-79.09338
US-Bi2,v3,corr,Closed,EEMETRIC,0.8391984628653287,19.609360156372617,4.539372010051601,38.109,-121.535
US-Bi2,v3,corr,Closed,SSEBOP,0.8622499052810529,25.50101097573752,22.054919122673777,38.109,-121.535
US-Bi2,v3,corr,Closed,SIMS,0.8745142727701357,17.199136415528017,3.8541183920888553,38.109,-121.535
US-Bi2,v3,corr,Closed,GEESEBAL,0.8474014649896834,25.191122752901155,21.459578996325252,38.109,-121.535
US-Bi2,v3,corr,Closed,PTJPL,0.8984030666476935,15.305492329275992,-7.576498300897996,38.109,-121.535
