SITE_ID,version,corr_uncorr_type,flux_calc,openet_model,r2,MAE,MBE,Latitude,Longitude
US-Bi2,v3,corr,Closed,SIMS,0.7977446234474481,0.8066600634032745,0.3112023904435659,38.109,-121.535
US-Bi2,v3,corr,Closed,GEESEBAL,0.6676724999020209,1.176512667810647,0.7357544382360798,38.109,-121.535
US-Bi2,v3,corr,Closed,PTJPL,0.7594414452951064,0.8667196485951665,-0.2087683849231417,38.109,-121.535
US-Bi2,v3,corr,Closed,DISALEXI,0.8508467988081513,0.6557119544931898,0.1675386758643304,38.109,-121.535
US-Bi2,v3,corr,Closed,ensemble_mean,0.8556378517102508,0.6690453993684771,0.3324169933907246,38.109,-121.535
US-Bkg,v3,corr,Closed,EEMETRIC,0.5800722711494456,1.076186044073649,0.2767361494206193,44.34529,-96.83617
US-Bkg,v3,corr,Closed,SSEBOP,0.5977920860047445,1.1580254532037169,0.8516284723026184,44.34529,-96.83617
US-Bkg,v3,corr,Closed,SIMS,0.7173799445625428,0.9300900004167668,0.6508877234154667,44.34529,-96.83617
US-Bkg,v3,corr,Closed,GEESEBAL,0.5544331958022503,1.139108693304943,0.6623535516498718,44.34529,-96.83617
US-Bkg,v3,corr,Closed,PTJPL,0.7959559311146921,0.7659273291630303,0.3757669077512074,44.34529,-96.83617
US-Bkg,v3,corr,Closed,DISALEXI,0.663336898362384,0.8928766893688188,0.4531864725805637,44.34529,-96.83617
US-Bkg,v3,corr,Closed,ensemble_mean,0.7472329466991652,0.8796226613145489,0.6585174583882399,44.34529,-96.83617
US-Bo1,v3,corr,Closed,EEMETRIC,0.6178951365601577,0.8559350106515132,0.1099581533457015,40.0062,-88.2904
US-Bo1,v3,corr,Closed,SSEBOP,0.6951903961452766,0.8068112551748782,0.4840889111839337,40.0062,-88.2904
US-Bo1,v3,corr,Closed,SIMS,0.7308260885326625,0.7588875743113229,0.5205005654482329,40.0062,-88.2904
US-Bo1,v3,corr,Closed,GEESEBAL,0.6052515073563283,0.9358691807480944,0.1305877734219263,40.0062,-88.2904
US-Bo1,v3,corr,Closed,PTJPL,0.6940831388476556,0.7256606211358513,-0.124683690870825,40.0062,-88.2904
US-Bo1,v3,corr,Closed,DISALEXI,0.7313916615467765,0.8835379050225562,-0.3116657845153362,40.0062,-88.2904
US-Bo1,v3,corr,Closed,ensemble_mean,0.7304958907085611,0.6921333962306397,0.2191057960082274,40.0062,-88.2904
US-Br1,v3,corr,Closed,EEMETRIC,0.7446039695572734,0.8762647687157367,0.3285361804387096,41.9749,-93.6906
US-Br1,v3,corr,Closed,SSEBOP,0.698073702162653,1.2287509294926495,1.0202578035323009,41.9749,-93.6906
US-Br1,v3,corr,Closed,SIMS,0.6860626932323934,1.0983137591495171,0.9682373618917572,41.9749,-93.6906
US-Br1,v3,corr,Closed,GEESEBAL,0.7245284275894865,1.0240599857247517,0.5064141386822428,41.9749,-93.6906
US-Br1,v3,corr,Closed,PTJPL,0.7309626872571198,0.9603771812634768,0.4499642374243234,41.9749,-93.6906
US-Br1,v3,corr,Closed,DISALEXI,0.7673407106444885,0.9335143570103054,0.5637174279339514,41.9749,-93.6906
US-Br1,v3,corr,Closed,ensemble_mean,0.7909297063513137,0.9061753292806224,0.7259742063327963,41.9749,-93.6906
US-Br3,v3,corr,Closed,EEMETRIC,0.6834212307095141,0.8721114066880296,0.2028215697139015,41.97472,-93.69357
US-Br3,v3,corr,Closed,SSEBOP,0.6748787788606092,1.0736730242083194,0.851630637003082,41.97472,-93.69357
US-Br3,v3,corr,Closed,SIMS,0.6497410142566372,0.9884081924697434,0.7810732819869528,41.97472,-93.69357
US-Br3,v3,corr,Closed,GEESEBAL,0.6696600538498116,0.9741059624147697,0.322488505125893,41.97472,-93.69357
US-Br3,v3,corr,Closed,PTJPL,0.6238631848523236,0.931607047352666,0.2450242508924046,41.97472,-93.69357
US-Br3,v3,corr,Closed,DISALEXI,0.6886018212076915,0.932358636371857,0.3795586236477782,41.97472,-93.69357
US-Br3,v3,corr,Closed,ensemble_mean,0.749605588453386,0.8201616015272805,0.5229408121436742,41.97472,-93.69357
US-Dk1,v3,corr,Closed,EEMETRIC,0.531110940266543,1.0519732052507065,0.3393571513554759,35.9712,-79.09338
US-Dk1,v3,corr,Closed,SSEBOP,0.7104676724618865,0.8608979333978072,0.6868837000053661,35.9712,-79.09338
US-Dk1,v3,corr,Closed,SIMS,0.6401652311150056,0.7614685141670732,0.2537861518997489,35.9712,-79.09338
US-Dk1,v3,corr,Closed,GEESEBAL,0.534365078371257,0.9226255501973678,0.1315933761112435,35.9712,-79.09338
US-Dk1,v3,corr,Closed,PTJPL,0.6879750555963486,0.7487034076814648,-0.1781346370041369,35.9712,-79.09338
US-Dk1,v3,corr,Closed,DISALEXI,0.7408650038026142,0.8896297891687827,0.742262205759706,35.9712,-79.09338
US-Dk1,v3,corr,Closed,ensemble_mean,0.7436323003404689,0.7221742415576887,0.3611186386309861,35.9712,-79.09338
US-KLS,v3,corr,Closed,EEMETRIC,0.4491592714239377,1.2596460853302798,-0.4701174354647611,38.7745,-97.5684
US-KLS,v3,corr,Closed,SSEBOP,0.4726654328291903,1.1531453768897144,-0.1327328285644619,38.7745,-97.5684
US-KLS,v3,corr,Closed,SIMS,0.5503404727750806,1.0680988931669722,0.0574053150839161,38.7745,-97.5684
US-KLS,v3,corr,Closed,GEESEBAL,0.2904724670631646,1.368335298114262,0.0094055604883762,38.7745,-97.5684
US-KLS,v3,corr,Closed,PTJPL,0.4622109629009717,1.1022260560278756,0.2167716941119563,38.7745,-97.5684
US-KLS,v3,corr,Closed,DISALEXI,0.3314547031398899,1.3067957545167312,-0.2582916997399285,38.7745,-97.5684
US-KLS,v3,corr,Closed,ensemble_mean,0.4822555096132068,1.093273193283807,-0.0640453775095674,38.7745,-97.5684
US-Mj1,v3,corr,Closed,EEMETRIC,0.4552487877580816,1.2375266702380854,-0.7229650203205564,46.99475,-109.61375
US-Mj1,v3,corr,Closed,SSEBOP,0.4870522843361236,0.9582885931859147,-0.0030832500845355,46.99475,-109.61375
US-Mj1,v3,corr,Closed,SIMS,0.6396297154217012,0.8551448367377688,0.1259960271690292,46.99475,-109.61375
US-Mj1,v3,corr,Closed,GEESEBAL,0.5938243799268711,0.7778035287647272,0.1090091477115263,46.99475,-109.61375
US-Mj1,v3,corr,Closed,PTJPL,0.7113909280484582,0.6656932213021534,-0.1209861219719489,46.99475,-109.61375
US-Mj1,v3,corr,Closed,DISALEXI,0.5620838141302503,0.9220287463636664,-0.2312983351811116,46.99475,-109.61375
US-Mj1,v3,corr,Closed,ensemble_mean,0.6556531870778991,0.8065982933458866,-0.1245806137372874,46.99475,-109.61375
US-Mj2,v3,corr,Closed,EEMETRIC,0.2553816335609355,0.894610854654283,-0.0198600058441043,46.9957,-109.6295
US-Mj2,v3,corr,Closed,SSEBOP,0.880359406745694,0.7915603925535776,0.7396852710775249,46.9957,-109.6295
US-Mj2,v3,corr,Closed,SIMS,0.6846666642892515,1.2580228268765634,1.2580228268765634,46.9957,-109.6295
US-Mj2,v3,corr,Closed,GEESEBAL,0.0024631377567302,1.3404336003268351,1.1660707101391592,46.9957,-109.6295
US-Mj2,v3,corr,Closed,PTJPL,0.6812009279544944,0.5685019187193436,0.2603867418343731,46.9957,-109.6295
US-Mj2,v3,corr,Closed,DISALEXI,0.5067657559517387,0.7726917700931235,0.2738355972849892,46.9957,-109.6295
US-Mj2,v3,corr,Closed,ensemble_mean,0.8142834824531914,0.6495157299974058,0.6182591581422425,46.9957,-109.6295
US-OF1,v3,corr,Closed,EEMETRIC,0.7710369228677239,1.6299110016250744,1.6299110016250744,35.7370669999999,-90.0492
US-OF1,v3,corr,Closed,SSEBOP,0.7999333165064301,1.3129888333040804,1.3129888333040804,35.7370669999999,-90.0492
US-OF1,v3,corr,Closed,SIMS,0.736295688517611,1.7692358346257748,1.7692358346257748,35.7370669999999,-90.0492
US-OF1,v3,corr,Closed,GEESEBAL,0.7239178624498116,1.2512700850477585,0.803124169469796,35.7370669999999,-90.0492
US-OF1,v3,corr,Closed,PTJPL,0.6137976308954333,1.921279926356636,1.709420368245384,35.7370669999999,-90.0492
US-OF1,v3,corr,Closed,DISALEXI,0.8609327702585351,0.804034227124907,-0.1581510530988842,35.7370669999999,-90.0492
US-OF1,v3,corr,Closed,ensemble_mean,0.8755573464575502,1.2444289494208751,1.2361581879643944,35.7370669999999,-90.0492
US-OF2,v3,corr,Closed,EEMETRIC,0.0781793287474164,2.259244293842654,2.239603837500936,35.7406,-90.0489
US-OF2,v3,corr,Closed,SSEBOP,0.0102713169275133,2.036964514249088,2.000396000005363,35.7406,-90.0489
US-OF2,v3,corr,Closed,SIMS,0.0356154846274507,2.6111143461368456,2.6111143461368456,35.7406,-90.0489
US-OF2,v3,corr,Closed,GEESEBAL,0.0362863872156298,1.6468179556501952,1.2811758617104012,35.7406,-90.0489
US-OF2,v3,corr,Closed,PTJPL,0.1964553983837203,3.0011570961892935,3.0011570961892935,35.7406,-90.0489
US-OF2,v3,corr,Closed,DISALEXI,0.8377109751512858,0.4986214029671802,0.332757172292794,35.7406,-90.0489
US-OF2,v3,corr,Closed,ensemble_mean,0.3181207024153892,2.0067924941495123,2.0067924941495123,35.7406,-90.0489
US-OF4,v3,corr,Closed,EEMETRIC,0.0056401515440554,1.830167673103128,1.830167673103128,35.734346,-90.037982
US-OF4,v3,corr,Closed,SSEBOP,0.3586603636835348,1.655212979055421,1.3958900483286616,35.734346,-90.037982
US-OF4,v3,corr,Closed,SIMS,0.1398945673171594,1.877646461719829,1.877646461719829,35.734346,-90.037982
US-OF4,v3,corr,Closed,GEESEBAL,0.2701891817525909,1.6012376379480384,0.5855043585794576,35.734346,-90.037982
US-OF4,v3,corr,Closed,PTJPL,0.1311141495343998,1.8167477597297883,1.6976066814982076,35.734346,-90.037982
US-OF4,v3,corr,Closed,DISALEXI,0.7479177448652631,1.8312723567581388,0.6738409964116281,35.734346,-90.037982
US-OF4,v3,corr,Closed,ensemble_mean,0.4952406169007047,1.8698998099359323,1.5194608766944728,35.734346,-90.037982
US-OF6,v3,corr,Closed,EEMETRIC,0.0481535767120574,1.3510975972380426,1.3510975972380426,35.729972,-90.0403329999999
US-OF6,v3,corr,Closed,SSEBOP,0.9482310261063592,0.9233404340806156,0.9233404340806156,35.729972,-90.0403329999999
US-OF6,v3,corr,Closed,SIMS,0.7679513535120952,1.6886711833927484,1.6886711833927484,35.729972,-90.0403329999999
US-OF6,v3,corr,Closed,GEESEBAL,0.0678482449499083,0.2829836010420645,-0.1730475561677161,35.729972,-90.0403329999999
US-OF6,v3,corr,Closed,PTJPL,0.1570389071447528,1.2548628696766286,1.2548628696766286,35.729972,-90.0403329999999
US-OF6,v3,corr,Closed,DISALEXI,0.2186023726787445,1.2721805617424675,-0.0798351679685425,35.729972,-90.0403329999999
US-OF6,v3,corr,Closed,ensemble_mean,0.5042964020183365,1.11870044696031,1.11870044696031,35.729972,-90.0403329999999
US-Ro1,v3,corr,Closed,EEMETRIC,0.629479831071972,1.1343099710619635,0.4942090715687649,44.7143,-93.0898
US-Ro1,v3,corr,Closed,SSEBOP,0.6380821897751192,1.146721380964776,0.6025977144343818,44.7143,-93.0898
US-Ro1,v3,corr,Closed,SIMS,0.6954110069661449,1.0352813397040403,0.7549656996331707,44.7143,-93.0898
US-Ro1,v3,corr,Closed,GEESEBAL,0.6193706190231721,1.2095857630686622,0.6301932934982865,44.7143,-93.0898
US-Ro1,v3,corr,Closed,PTJPL,0.7225256131513161,0.9421423571524554,0.4686225076685072,44.7143,-93.0898
US-Ro1,v3,corr,Closed,DISALEXI,0.7667160994355415,0.841951056540189,0.3721262010948975,44.7143,-93.0898
US-Ro1,v3,corr,Closed,ensemble_mean,0.729251258818461,0.9449138102597996,0.6017155876897603,44.7143,-93.0898
US-Ro2,v3,corr,Closed,EEMETRIC,0.7139540291678468,0.7702014716969694,0.3391615752344026,44.7288,-93.0888
US-Ro2,v3,corr,Closed,SSEBOP,0.6281081684218011,0.9912573105372204,0.5865592026110924,44.7288,-93.0888
US-Ro2,v3,corr,Closed,SIMS,0.598004157027272,0.9058490423584584,0.4881840940685654,44.7288,-93.0888
US-Ro2,v3,corr,Closed,GEESEBAL,0.4798251238733056,1.5034487508660137,0.8866413633016236,44.7288,-93.0888
US-Ro2,v3,corr,Closed,PTJPL,0.4371408041765384,1.171793231068969,0.7180497316620987,44.7288,-93.0888
US-Ro2,v3,corr,Closed,DISALEXI,0.462564932377075,1.226972115394118,0.3884619398007371,44.7288,-93.0888
US-Ro2,v3,corr,Closed,ensemble_mean,0.6077769194964139,0.9650457802574446,0.5551757938495449,44.7288,-93.0888
US-Ro3,v3,corr,Closed,EEMETRIC,0.7024936532645036,0.7632410004277881,0.2102947667478072,44.7217,-93.0893
US-Ro3,v3,corr,Closed,SSEBOP,0.7785496802197901,0.774404798807416,0.5696389343871451,44.7217,-93.0893
US-Ro3,v3,corr,Closed,SIMS,0.8224893441191604,0.6924388429359393,0.5308136667959249,44.7217,-93.0893
US-Ro3,v3,corr,Closed,GEESEBAL,0.5650743486195687,0.9964401994744174,0.2761215130022099,44.7217,-93.0893
US-Ro3,v3,corr,Closed,PTJPL,0.7439604434732319,0.7056235833212645,0.0307356513302579,44.7217,-93.0893
US-Ro3,v3,corr,Closed,DISALEXI,0.7130562096712463,0.7861299760367535,0.1178455896316575,44.7217,-93.0893
US-Ro3,v3,corr,Closed,ensemble_mean,0.8146721643612291,0.6658763367338203,0.3867831793993777,44.7217,-93.0893
US-Ro5,v3,corr,Closed,EEMETRIC,0.6326866383519449,1.0080147143729836,0.7122141758908085,44.691,-93.0576
US-Ro5,v3,corr,Closed,SSEBOP,0.6703423870480277,1.0729597473957884,0.8626226145563706,44.691,-93.0576
US-Ro5,v3,corr,Closed,SIMS,0.3509593301976529,1.2457861289323824,0.7796311054807014,44.691,-93.0576
US-Ro5,v3,corr,Closed,GEESEBAL,0.509901560653091,1.219559892048182,0.6014663560045708,44.691,-93.0576
US-Ro5,v3,corr,Closed,PTJPL,0.5168828783188466,0.9475937579390395,0.0321679047154737,44.691,-93.0576
US-Ro5,v3,corr,Closed,DISALEXI,0.6684527996661143,0.6458321476836398,-0.0047498182222213,44.691,-93.0576
US-Ro5,v3,corr,Closed,ensemble_mean,0.5971941245220862,0.9019350514852766,0.5435367465083498,44.691,-93.0576
US-Ro6,v3,corr,Closed,EEMETRIC,0.6102109238860307,1.111560306745997,0.2481533250139218,44.6946,-93.05776
US-Ro6,v3,corr,Closed,SSEBOP,0.7101022499425745,1.1747319992911536,0.7859360272357597,44.6946,-93.05776
US-Ro6,v3,corr,Closed,SIMS,0.6635354378103357,1.0885311859290774,0.5346601143315209,44.6946,-93.05776
US-Ro6,v3,corr,Closed,GEESEBAL,0.603037805243867,1.1930265130826578,0.5194499510582575,44.6946,-93.05776
US-Ro6,v3,corr,Closed,PTJPL,0.5187063123581952,1.1827540908153,-0.1397851529810593,44.6946,-93.05776
US-Ro6,v3,corr,Closed,DISALEXI,0.7560204328744734,0.7922498175699771,-0.2148984477097083,44.6946,-93.05776
US-Ro6,v3,corr,Closed,ensemble_mean,0.7008850361577982,0.9664288123841492,0.290517925850528,44.6946,-93.05776
US-Tw2,v3,corr,Closed,EEMETRIC,0.4096735512304474,1.0228385404875766,0.224079537198522,38.1047,-121.6433
US-Tw2,v3,corr,Closed,SSEBOP,0.4015444534919638,1.469973284017864,0.8091215798505802,38.1047,-121.6433
US-Tw2,v3,corr,Closed,SIMS,0.5239177810710943,1.0029858580281676,-0.0883460871410775,38.1047,-121.6433
US-Tw2,v3,corr,Closed,GEESEBAL,0.4662431987490917,1.5352247824919925,1.3528253059049504,38.1047,-121.6433
US-Tw2,v3,corr,Closed,PTJPL,0.738257790475048,0.7195711464457631,-0.3100814706780512,38.1047,-121.6433
US-Tw2,v3,corr,Closed,DISALEXI,0.5152994493791399,0.9187986235945008,0.192346987093698,38.1047,-121.6433
US-Tw2,v3,corr,Closed,ensemble_mean,0.5758984112197427,0.8343865167236842,0.4085581773912629,38.1047,-121.6433
US-Tw3,v3,corr,Closed,EEMETRIC,0.7303218227104489,0.8886951254837901,-0.1401982070104475,38.1159,-121.6467
US-Tw3,v3,corr,Closed,SSEBOP,0.7683455097574412,0.9407773648847836,0.3143686533005154,38.1159,-121.6467
US-Tw3,v3,corr,Closed,SIMS,0.826831376261473,0.7887725646435794,-0.5680860660882588,38.1159,-121.6467
US-Tw3,v3,corr,Closed,GEESEBAL,0.6361170955412392,1.340749528558573,1.1904273101423917,38.1159,-121.6467
US-Tw3,v3,corr,Closed,PTJPL,0.7674133125998259,0.7725143573441049,-0.4449071330167757,38.1159,-121.6467
US-Tw3,v3,corr,Closed,DISALEXI,0.783868661532516,0.869553599773173,0.5334387686744586,38.1159,-121.6467
US-Tw3,v3,corr,Closed,ensemble_mean,0.8316245487013579,0.6299978858929166,0.1342135799742695,38.1159,-121.6467
US-Twt,v3,corr,Closed,EEMETRIC,0.8338005381763879,1.0798094883530465,-0.6642518285437992,38.1087203999999,-121.6531
US-Twt,v3,corr,Closed,SSEBOP,0.8392654645974189,1.1313417617065415,-0.5550788573507037,38.1087203999999,-121.6531
US-Twt,v3,corr,Closed,SIMS,0.7873657365995786,1.047202438779724,0.6365069176159386,38.1087203999999,-121.6531
US-Twt,v3,corr,Closed,GEESEBAL,0.8323263516661391,0.872735251561823,0.4563074646433996,38.1087203999999,-121.6531
US-Twt,v3,corr,Closed,PTJPL,0.7453715690912369,1.0736923850537594,-0.1557068622104678,38.1087203999999,-121.6531
US-Twt,v3,corr,Closed,DISALEXI,0.851695712567802,0.8859898258899828,-0.5040841263388756,38.1087203999999,-121.6531
US-Twt,v3,corr,Closed,ensemble_mean,0.8795584359999519,0.7006747065584682,-0.0891892624173104,38.1087203999999,-121.6531
US-xSL,v3,corr,Closed,EEMETRIC,0.1114445463019851,1.13718905637134,0.1474299723609722,40.4619,-103.0293
US-xSL,v3,corr,Closed,SSEBOP,0.3502457939301371,0.9324598761349162,0.6538781723133967,40.4619,-103.0293
US-xSL,v3,corr,Closed,SIMS,0.7356073214541139,0.6187121685658891,0.4823252737418865,40.4619,-103.0293
US-xSL,v3,corr,Closed,GEESEBAL,0.2724153688649882,1.01446257033984,0.4715290210523191,40.4619,-103.0293
US-xSL,v3,corr,Closed,PTJPL,0.608734765566873,0.6735397150407266,0.1075389948605621,40.4619,-103.0293
US-xSL,v3,corr,Closed,DISALEXI,0.7939828387334351,0.5631978975655467,-0.1643362712707752,40.4619,-103.0293
US-xSL,v3,corr,Closed,ensemble_mean,0.827038906885503,0.4924808919276781,0.3801797805804055,40.4619,-103.0293
Almond_High,v3,uncorr,Closed,EEMETRIC,0.6937902869098423,1.2589089099933313,0.6264545696029167,36.169669,-120.201004
Almond_High,v3,uncorr,Closed,SSEBOP,0.7553315512814285,1.009634147286148,-0.4909628781320452,36.169669,-120.201004
Almond_High,v3,uncorr,Closed,SIMS,0.7931651100587243,0.963821288440057,0.365343458840579,36.169669,-120.201004
Almond_High,v3,uncorr,Closed,GEESEBAL,0.7628901892120855,1.0869204514273367,0.4961349551432185,36.169669,-120.201004
Almond_High,v3,uncorr,Closed,PTJPL,0.7974377174446188,0.981502090767058,-0.127720473334474,36.169669,-120.201004
Almond_High,v3,uncorr,Closed,DISALEXI,0.7756131627895605,0.920486845995725,-0.0335365415467655,36.169669,-120.201004
Almond_High,v3,uncorr,Closed,ensemble_mean,0.8000422571577894,0.9018370850438988,0.1961042721608758,36.169669,-120.201004
Almond_Low,v3,uncorr,Closed,EEMETRIC,0.7696496354210264,1.0987893339568386,0.2017636262126577,36.946608,-120.10237
